period,demand_MW,solar_MW,wind_MW,net_load_MW
2023-07-30 02:00:00,72289,392,9879,62018
2023-07-30 03:00:00,69437,0,11507,57930
2023-07-30 04:00:00,65703,0,13547,52156
2023-07-30 05:00:00,61804,0,14027,47777
2023-07-30 06:00:00,58375,0,13910,44465
2023-07-30 07:00:00,55261,0,13655,41606
2023-07-30 08:00:00,52720,0,12492,40228
2023-07-30 09:00:00,50852,0,11634,39218
2023-07-30 10:00:00,49432,0,10655,38777
2023-07-30 11:00:00,48655,0,9545,39110
2023-07-30 12:00:00,47873,8,8437,39428
2023-07-30 13:00:00,47985,1839,7810,38336
2023-07-30 14:00:00,51474,8397,5589,37488
2023-07-30 15:00:00,56085,11714,4960,39411
2023-07-30 16:00:00,61072,12776,4188,44108
2023-07-30 17:00:00,66208,12996,2154,51058
2023-07-30 18:00:00,70705,12729,2477,55499
2023-07-30 19:00:00,74153,12608,3913,57632
2023-07-30 20:00:00,76843,12375,4703,59765
2023-07-30 21:00:00,79054,11818,5697,61539
2023-07-30 22:00:00,80289,11409,6349,62531
2023-07-30 23:00:00,80916,10523,7051,63342
2023-07-31 00:00:00,80146,8994,7854,63298
2023-07-31 01:00:00,77384,4264,8437,64683
2023-07-31 02:00:00,74425,372,8898,65155
2023-07-31 03:00:00,71939,0,9905,62034
2023-07-31 04:00:00,68193,0,11452,56741
2023-07-31 05:00:00,63984,0,12297,51687
2023-07-31 06:00:00,60312,0,13110,47202
2023-07-31 07:00:00,57001,0,12850,44151
2023-07-31 08:00:00,54441,0,12633,41808
2023-07-31 09:00:00,52916,0,12198,40718
2023-07-31 10:00:00,52274,0,11955,40319
2023-07-31 11:00:00,52524,0,11391,41133
2023-07-31 12:00:00,53333,5,10572,42756
2023-07-31 13:00:00,54069,1726,9022,43321
2023-07-31 14:00:00,57287,8116,6099,43072
2023-07-31 15:00:00,61775,11538,5805,44432
2023-07-31 16:00:00,67059,12604,5374,49081
2023-07-31 17:00:00,72333,13167,3907,55259
2023-07-31 18:00:00,77139,13176,4479,59484
2023-07-31 19:00:00,80761,12914,5214,62633
2023-07-31 20:00:00,82611,12469,6408,63734
2023-07-31 21:00:00,82898,11931,7053,63914
2023-07-31 22:00:00,83046,11315,7444,64287
2023-07-31 23:00:00,82948,10312,7915,64721
2023-08-01 00:00:00,82075,7883,8997,65195
2023-08-01 01:00:00,79817,2935,9885,66997
2023-08-01 02:00:00,77055,179,10192,66684
2023-08-01 03:00:00,75230,12,12120,63098
2023-08-01 04:00:00,71485,10,14828,56647
2023-08-01 05:00:00,67154,0,18115,49039
2023-08-01 06:00:00,63255,0,19620,43635
2023-08-01 07:00:00,59887,0,19083,40804
2023-08-01 08:00:00,57413,0,17878,39535
2023-08-01 09:00:00,55639,0,16570,39069
2023-08-01 10:00:00,54738,0,15574,39164
2023-08-01 11:00:00,54835,0,14387,40448
2023-08-01 12:00:00,55388,3,13874,41511
2023-08-01 13:00:00,55851,1501,13029,41321
2023-08-01 14:00:00,58322,7632,9948,40742
2023-08-01 15:00:00,62089,11017,10497,40575
2023-08-01 16:00:00,67122,11772,9897,45453
2023-08-01 17:00:00,72230,12589,7968,51673
2023-08-01 18:00:00,76735,13001,6306,57428
2023-08-01 19:00:00,80599,12691,5846,62062
2023-08-01 20:00:00,82665,12439,6722,63504
2023-08-01 21:00:00,83426,11819,7821,63786
2023-08-01 22:00:00,83598,11025,10094,62479
2023-08-01 23:00:00,83402,10338,12185,60879
2023-08-02 00:00:00,82790,8477,14525,59788
2023-08-02 01:00:00,81325,3105,16390,61830
2023-08-02 02:00:00,78835,127,15521,63187
2023-08-02 03:00:00,75931,0,14715,61216
2023-08-02 04:00:00,71272,0,15707,55565
2023-08-02 05:00:00,67184,0,17073,50111
2023-08-02 06:00:00,63053,0,17735,45318
2023-08-02 07:00:00,59796,0,16851,42945
2023-08-02 08:00:00,57243,0,16083,41160
2023-08-02 09:00:00,55465,0,14828,40637
2023-08-02 10:00:00,54542,0,13873,40669
2023-08-02 11:00:00,54555,0,12921,41634
2023-08-02 12:00:00,55192,8,12536,42648
2023-08-02 13:00:00,55766,1762,11747,42257
2023-08-02 14:00:00,58938,8301,9281,41356
2023-08-02 15:00:00,63177,11718,10843,40616
2023-08-02 16:00:00,68043,12820,12283,42940
2023-08-02 17:00:00,72897,13288,9748,49861
2023-08-02 18:00:00,77157,13348,8092,55717
2023-08-02 19:00:00,80661,13222,7637,59802
2023-08-02 20:00:00,82655,13093,7914,61648
2023-08-02 21:00:00,83193,12517,8618,62058
2023-08-02 22:00:00,83402,12230,9419,61753
2023-08-02 23:00:00,83384,11585,10421,61378
2023-08-03 00:00:00,82722,9749,12073,60900
2023-08-03 01:00:00,80365,4478,12872,63015
2023-08-03 02:00:00,77108,268,12655,64185
2023-08-03 03:00:00,75015,0,14258,60757
2023-08-03 04:00:00,71068,1,17248,53819
2023-08-03 05:00:00,66744,1,19868,46875
2023-08-03 06:00:00,62984,1,21009,41974
2023-08-03 07:00:00,59782,1,20385,39396
2023-08-03 08:00:00,57455,1,20234,37220
2023-08-03 09:00:00,55920,1,19767,36152
2023-08-03 10:00:00,55226,1,18619,36606
2023-08-03 11:00:00,55507,1,17117,38389
2023-08-03 12:00:00,56246,5,16174,40067
2023-08-03 13:00:00,56577,1771,15562,39244
2023-08-03 14:00:00,59562,8161,13725,37676
2023-08-03 15:00:00,63803,11196,14570,38037
2023-08-03 16:00:00,68204,12408,13632,42164
2023-08-03 17:00:00,72636,13107,10693,48836
2023-08-03 18:00:00,76476,13161,8366,54949
2023-08-03 19:00:00,80155,13089,7219,59847
2023-08-03 20:00:00,82207,12858,7224,62125
2023-08-03 21:00:00,83332,12755,8174,62403
2023-08-03 22:00:00,83514,12098,9116,62300
2023-08-03 23:00:00,83288,11460,9615,62213
2023-08-04 00:00:00,82528,9359,10611,62558
2023-08-04 01:00:00,80344,4449,11535,64360
2023-08-04 02:00:00,77553,409,12411,64733
2023-08-04 03:00:00,75680,59,14911,60710
2023-08-04 04:00:00,71663,0,17889,53774
2023-08-04 05:00:00,67716,0,20530,47186
2023-08-04 06:00:00,63895,0,21762,42133
2023-08-04 07:00:00,60932,0,21756,39176
2023-08-04 08:00:00,58771,0,21275,37496
2023-08-04 09:00:00,57091,0,20272,36819
2023-08-04 10:00:00,56338,0,19205,37133
2023-08-04 11:00:00,56626,0,17871,38755
2023-08-04 12:00:00,57097,4,16406,40687
2023-08-04 13:00:00,57565,1723,14739,41103
2023-08-04 14:00:00,60597,8160,12604,39833
2023-08-04 15:00:00,64657,12027,14407,38223
2023-08-04 16:00:00,68888,13073,12980,42835
2023-08-04 17:00:00,73286,13210,9402,50674
2023-08-04 18:00:00,77493,13083,6468,57942
2023-08-04 19:00:00,80418,12743,5740,61935
2023-08-04 20:00:00,82158,12524,6023,63611
2023-08-04 21:00:00,82979,12488,6316,64175
2023-08-04 22:00:00,83364,12120,6657,64587
2023-08-04 23:00:00,83057,11399,6740,64918
2023-08-05 00:00:00,81563,9409,7452,64702
2023-08-05 01:00:00,78955,4211,8731,66013
2023-08-05 02:00:00,76432,277,10575,65580
2023-08-05 03:00:00,74832,0,13306,61526
2023-08-05 04:00:00,71689,0,16239,55450
2023-08-05 05:00:00,68087,0,19044,49043
2023-08-05 06:00:00,64375,0,20868,43507
2023-08-05 07:00:00,61280,0,21342,39938
2023-08-05 08:00:00,58901,0,21205,37696
2023-08-05 09:00:00,56921,0,21172,35749
2023-08-05 10:00:00,55628,0,21146,34482
2023-08-05 11:00:00,54997,0,20528,34469
2023-08-05 12:00:00,54257,4,18982,35271
2023-08-05 13:00:00,54434,1708,17141,35585
2023-08-05 14:00:00,57619,8534,14016,35069
2023-08-05 15:00:00,62304,12151,15233,34920
2023-08-05 16:00:00,66738,12859,14204,39675
2023-08-05 17:00:00,71101,13112,11412,46577
2023-08-05 18:00:00,75060,13106,10031,51923
2023-08-05 19:00:00,78387,12850,9798,55739
2023-08-05 20:00:00,81310,12791,9845,58674
2023-08-05 21:00:00,82884,12337,10426,60121
2023-08-05 22:00:00,83460,11788,11944,59728
2023-08-05 23:00:00,83409,10804,12829,59776
2023-08-06 00:00:00,82764,8720,13486,60558
2023-08-06 01:00:00,80375,3974,15091,61310
2023-08-06 02:00:00,77280,309,16601,60370
2023-08-06 03:00:00,74668,0,19137,55531
2023-08-06 04:00:00,71224,0,21231,49993
2023-08-06 05:00:00,67573,0,22267,45306
2023-08-06 06:00:00,63778,0,22832,40946
2023-08-06 07:00:00,60641,0,22817,37824
2023-08-06 08:00:00,58022,0,22376,35646
2023-08-06 09:00:00,56173,0,21010,35163
2023-08-06 10:00:00,54834,0,17835,36999
2023-08-06 11:00:00,53806,0,16169,37637
2023-08-06 12:00:00,52988,1,15155,37832
2023-08-06 13:00:00,52888,1428,13940,37520
2023-08-06 14:00:00,55698,7641,12950,35107
2023-08-06 15:00:00,59856,10961,14735,34160
2023-08-06 16:00:00,63922,12009,13502,38411
2023-08-06 17:00:00,68388,12824,11698,43866
2023-08-06 18:00:00,72618,12865,9792,49961
2023-08-06 19:00:00,76232,12974,9254,54004
2023-08-06 20:00:00,79279,12817,9893,56569
2023-08-06 21:00:00,81010,12594,10562,57854
2023-08-06 22:00:00,82405,12463,10684,59258
2023-08-06 23:00:00,82690,11813,10942,59935
2023-08-07 00:00:00,81676,9640,10913,61123
2023-08-07 01:00:00,78599,3946,11016,63637
2023-08-07 02:00:00,75929,202,11263,64464
2023-08-07 03:00:00,74209,1,15120,59088
2023-08-07 04:00:00,70521,0,18872,51649
2023-08-07 05:00:00,66619,0,20741,45878
2023-08-07 06:00:00,62938,0,20771,42167
2023-08-07 07:00:00,59987,0,20444,39543
2023-08-07 08:00:00,57990,0,20012,37978
2023-08-07 09:00:00,56617,0,17731,38886
2023-08-07 10:00:00,56115,0,15780,40335
2023-08-07 11:00:00,56684,0,13589,43095
2023-08-07 12:00:00,57753,2,13013,44738
2023-08-07 13:00:00,58363,1093,13311,43959
2023-08-07 14:00:00,60882,5844,13114,41924
2023-08-07 15:00:00,64442,9512,14654,40276
2023-08-07 16:00:00,68743,10417,13262,45064
2023-08-07 17:00:00,73175,11760,10683,50732
2023-08-07 18:00:00,77077,12160,9080,55837
2023-08-07 19:00:00,80487,12165,7590,60732
2023-08-07 20:00:00,82035,12192,7117,62726
2023-08-07 21:00:00,82941,12252,7308,63381
2023-08-07 22:00:00,83570,12091,7863,63616
2023-08-07 23:00:00,83849,11118,9310,63421
2023-08-08 00:00:00,83189,9056,11007,63126
2023-08-08 01:00:00,80807,3473,12833,64501
2023-08-08 02:00:00,78621,123,14801,63697
2023-08-08 03:00:00,76597,1,16926,59670
2023-08-08 04:00:00,72434,0,18070,54364
2023-08-08 05:00:00,67928,0,17659,50269
2023-08-08 06:00:00,64014,0,15505,48509
2023-08-08 07:00:00,60933,0,12760,48173
2023-08-08 08:00:00,58632,0,11797,46835
2023-08-08 09:00:00,57081,0,14239,42842
2023-08-08 10:00:00,56755,0,15158,41597
2023-08-08 11:00:00,56942,0,14307,42635
2023-08-08 12:00:00,57842,1,14169,43672
2023-08-08 13:00:00,58349,750,14631,42968
2023-08-08 14:00:00,60152,4549,13688,41915
2023-08-08 15:00:00,63571,8255,13367,41949
2023-08-08 16:00:00,67422,10481,11367,45574
2023-08-08 17:00:00,71409,11570,9081,50758
2023-08-08 18:00:00,75407,12147,7444,55816
2023-08-08 19:00:00,78341,12007,6520,59814
2023-08-08 20:00:00,80838,11962,6906,61970
2023-08-08 21:00:00,81865,11487,7286,63092
2023-08-08 22:00:00,82831,11459,7978,63394
2023-08-08 23:00:00,83079,10741,9717,62621
2023-08-09 00:00:00,82147,8838,11058,62251
2023-08-09 01:00:00,79609,3578,11940,64091
2023-08-09 02:00:00,76978,117,12886,63975
2023-08-09 03:00:00,75451,0,15920,59531
2023-08-09 04:00:00,71473,0,19265,52208
2023-08-09 05:00:00,67343,0,21562,45781
2023-08-09 06:00:00,63786,0,22913,40873
2023-08-09 07:00:00,60890,0,21819,39071
2023-08-09 08:00:00,58787,0,20261,38526
2023-08-09 09:00:00,57353,0,18897,38456
2023-08-09 10:00:00,56725,0,18449,38276
2023-08-09 11:00:00,57299,0,20110,37189
2023-08-09 12:00:00,58250,2,20839,37409
2023-08-09 13:00:00,58405,1075,19919,37411
2023-08-09 14:00:00,60765,6291,19280,35194
2023-08-09 15:00:00,64758,9199,20795,34764
2023-08-09 16:00:00,68824,10208,21032,37584
2023-08-09 17:00:00,73203,11609,19741,41853
2023-08-09 18:00:00,77270,12679,17122,47469
2023-08-09 19:00:00,80662,12615,14672,53375
2023-08-09 20:00:00,83005,12293,13132,57580
2023-08-09 21:00:00,83395,12025,12333,59037
2023-08-09 22:00:00,83809,11668,11541,60600
2023-08-09 23:00:00,83961,11194,10785,61982
2023-08-10 00:00:00,83076,8995,10909,63172
2023-08-10 01:00:00,80541,3949,11657,64935
2023-08-10 02:00:00,78049,247,13463,64339
2023-08-10 03:00:00,75739,1,15101,60637
2023-08-10 04:00:00,71385,0,17038,54347
2023-08-10 05:00:00,67331,0,17983,49348
2023-08-10 06:00:00,63828,0,16811,47017
2023-08-10 07:00:00,61178,0,15029,46149
2023-08-10 08:00:00,59147,0,12561,46586
2023-08-10 09:00:00,57652,0,12166,45486
2023-08-10 10:00:00,56954,0,12373,44581
2023-08-10 11:00:00,57147,0,12125,45022
2023-08-10 12:00:00,58113,2,11276,46835
2023-08-10 13:00:00,58230,1299,10207,46724
2023-08-10 14:00:00,60734,7006,8514,45214
2023-08-10 15:00:00,64432,10965,8447,45020
2023-08-10 16:00:00,68914,12224,8118,48572
2023-08-10 17:00:00,73664,12586,7602,53476
2023-08-10 18:00:00,77969,12854,7086,58029
2023-08-10 19:00:00,81425,12816,6505,62104
2023-08-10 20:00:00,83304,12847,6481,63976
2023-08-10 21:00:00,84539,12535,6953,65051
2023-08-10 22:00:00,85155,11874,7519,65762
2023-08-10 23:00:00,85432,10431,9557,65444
2023-08-11 00:00:00,84543,8136,11480,64927
2023-08-11 01:00:00,81985,3369,12721,65895
2023-08-11 02:00:00,79573,208,14437,64928
2023-08-11 03:00:00,77663,0,17630,60033
2023-08-11 04:00:00,73687,0,17624,56063
2023-08-11 05:00:00,69544,0,18198,51346
2023-08-11 06:00:00,65703,0,17854,47849
2023-08-11 07:00:00,62730,0,16181,46549
2023-08-11 08:00:00,60394,0,16115,44279
2023-08-11 09:00:00,58945,0,16596,42349
2023-08-11 10:00:00,58338,0,16885,41453
2023-08-11 11:00:00,58733,0,17347,41386
2023-08-11 12:00:00,59633,1,18190,41442
2023-08-11 13:00:00,59624,1130,17589,40905
2023-08-11 14:00:00,62084,6305,15709,40070
2023-08-11 15:00:00,66055,10609,17414,38032
2023-08-11 16:00:00,70382,12229,17255,40898
2023-08-11 17:00:00,74369,12815,14098,47456
2023-08-11 18:00:00,78198,13050,11012,54136
2023-08-11 19:00:00,81719,13164,9423,59132
2023-08-11 20:00:00,83839,12600,9275,61964
2023-08-11 21:00:00,84757,12326,9599,62832
2023-08-11 22:00:00,84922,11949,10017,62956
2023-08-11 23:00:00,84434,10892,10851,62691
2023-08-12 00:00:00,83212,7824,11933,63455
2023-08-12 01:00:00,80385,2125,13542,64718
2023-08-12 02:00:00,77882,74,15233,62575
2023-08-12 03:00:00,75957,0,18533,57424
2023-08-12 04:00:00,72279,0,20285,51994
2023-08-12 05:00:00,68351,0,21062,47289
2023-08-12 06:00:00,64767,0,20260,44507
2023-08-12 07:00:00,61899,1,19570,42328
2023-08-12 08:00:00,59672,0,19156,40516
2023-08-12 09:00:00,58119,0,19322,38797
2023-08-12 10:00:00,56994,0,18825,38169
2023-08-12 11:00:00,56318,0,18884,37434
2023-08-12 12:00:00,56293,2,18948,37343
2023-08-12 13:00:00,56460,1157,17985,37318
2023-08-12 14:00:00,59440,6879,17280,35281
2023-08-12 15:00:00,63925,10106,19115,34704
2023-08-12 16:00:00,68243,12286,18449,37508
2023-08-12 17:00:00,72642,13087,16487,43068
2023-08-12 18:00:00,76480,13133,13994,49353
2023-08-12 19:00:00,79686,12853,11837,54996
2023-08-12 20:00:00,82217,12802,10525,58890
2023-08-12 21:00:00,83699,12258,10611,60830
2023-08-12 22:00:00,84219,11498,11434,61287
2023-08-12 23:00:00,84607,10982,12500,61125
2023-08-13 00:00:00,83120,7967,13208,61945
2023-08-13 01:00:00,79740,2857,13379,63504
2023-08-13 02:00:00,76814,119,13937,62758
2023-08-13 03:00:00,74838,3,16758,58077
2023-08-13 04:00:00,71717,1,19459,52257
2023-08-13 05:00:00,68017,0,21205,46812
2023-08-13 06:00:00,64345,0,20142,44203
2023-08-13 07:00:00,61393,0,18901,42492
2023-08-13 08:00:00,59062,0,17692,41370
2023-08-13 09:00:00,57299,0,16640,40659
2023-08-13 10:00:00,55902,0,15046,40856
2023-08-13 11:00:00,54845,0,14724,40121
2023-08-13 12:00:00,54126,1,14337,39788
2023-08-13 13:00:00,53835,1261,15255,37319
2023-08-13 14:00:00,57180,7385,16635,33160
2023-08-13 15:00:00,61370,10006,19487,31877
2023-08-13 16:00:00,65952,11114,18760,36078
2023-08-13 17:00:00,70320,12979,16703,40638
2023-08-13 18:00:00,74568,13304,12848,48416
2023-08-13 19:00:00,78261,13182,10325,54754
2023-08-13 20:00:00,81120,13055,9900,58165
2023-08-13 21:00:00,83388,12836,9964,60588
2023-08-13 22:00:00,84596,12562,10064,61970
2023-08-13 23:00:00,84548,11632,10562,62354
2023-08-14 00:00:00,83636,9302,11172,63162
2023-08-14 01:00:00,80961,3407,12238,65316
2023-08-14 02:00:00,77945,145,13114,64686
2023-08-14 03:00:00,75754,8,15718,60028
2023-08-14 04:00:00,71787,8,18056,53723
2023-08-14 05:00:00,67281,0,19057,48224
2023-08-14 06:00:00,63562,0,20577,42985
2023-08-14 07:00:00,61003,0,19726,41277
2023-08-14 08:00:00,58576,0,18426,40150
2023-08-14 09:00:00,56809,0,15905,40904
2023-08-14 10:00:00,55990,0,14027,41963
2023-08-14 11:00:00,56359,0,12638,43721
2023-08-14 12:00:00,57045,1,11666,45378
2023-08-14 13:00:00,57367,1224,12189,43954
2023-08-14 14:00:00,60391,6968,12870,40553
2023-08-14 15:00:00,64238,11071,14783,38384
2023-08-14 16:00:00,68755,12241,13828,42686
2023-08-14 17:00:00,73327,12444,12163,48720
2023-08-14 18:00:00,77407,12685,11178,53544
2023-08-14 19:00:00,80977,12424,11330,57223
2023-08-14 20:00:00,83403,12124,11845,59434
2023-08-14 21:00:00,84608,11728,12507,60373
2023-08-14 22:00:00,84757,11109,13289,60359
2023-08-14 23:00:00,84209,10340,14615,59254
2023-08-15 00:00:00,82817,7785,16114,58918
2023-08-15 01:00:00,79862,3088,17168,59606
2023-08-15 02:00:00,76749,115,16030,60604
2023-08-15 03:00:00,73225,0,14639,58586
2023-08-15 04:00:00,68337,0,13639,54698
2023-08-15 05:00:00,63701,0,12567,51134
2023-08-15 06:00:00,59907,0,11525,48382
2023-08-15 07:00:00,56977,0,10315,46662
2023-08-15 08:00:00,54785,0,9174,45611
2023-08-15 09:00:00,53130,0,8116,45014
2023-08-15 10:00:00,52525,0,6811,45714
2023-08-15 11:00:00,53022,0,5842,47180
2023-08-15 12:00:00,54379,1,4992,49386
2023-08-15 13:00:00,54480,1131,4336,49013
2023-08-15 14:00:00,56522,6715,3152,46655
2023-08-15 15:00:00,59853,10638,3891,45324
2023-08-15 16:00:00,63633,12233,3632,47768
2023-08-15 17:00:00,67286,12873,2453,51960
2023-08-15 18:00:00,71142,13409,1760,55973
2023-08-15 19:00:00,74703,13170,1446,60087
2023-08-15 20:00:00,77263,13078,1577,62608
2023-08-15 21:00:00,78419,12774,1971,63674
2023-08-15 22:00:00,79392,12197,2926,64269
2023-08-15 23:00:00,79975,11785,4375,63815
2023-08-16 00:00:00,78988,9584,5226,64178
2023-08-16 01:00:00,75426,3664,5724,66038
2023-08-16 02:00:00,72609,139,6269,66201
2023-08-16 03:00:00,69783,11,7527,62245
2023-08-16 04:00:00,64864,2,8991,55871
2023-08-16 05:00:00,61038,0,11037,50001
2023-08-16 06:00:00,56942,0,11654,45288
2023-08-16 07:00:00,54088,0,12500,41588
2023-08-16 08:00:00,51517,0,13332,38185
2023-08-16 09:00:00,49875,0,13344,36531
2023-08-16 10:00:00,49150,0,13153,35997
2023-08-16 11:00:00,49595,0,12643,36952
2023-08-16 12:00:00,50746,1,11813,38932
2023-08-16 13:00:00,50730,1352,10994,38384
2023-08-16 14:00:00,52980,8113,8225,36642
2023-08-16 15:00:00,56515,12209,7431,36875
2023-08-16 16:00:00,60488,13211,7091,40186
2023-08-16 17:00:00,64543,13454,6312,44777
2023-08-16 18:00:00,68640,13571,4696,50373
2023-08-16 19:00:00,72683,13292,3093,56298
2023-08-16 20:00:00,75850,12846,2732,60272
2023-08-16 21:00:00,78435,12151,3494,62790
2023-08-16 22:00:00,80055,11805,4130,64120
2023-08-16 23:00:00,80311,11522,4361,64428
2023-08-17 00:00:00,78944,9363,5143,64438
2023-08-17 01:00:00,75551,3571,6405,65575
2023-08-17 02:00:00,72313,124,8525,63664
2023-08-17 03:00:00,69242,0,12955,56287
2023-08-17 04:00:00,64454,0,15769,48685
2023-08-17 05:00:00,59835,0,16975,42860
2023-08-17 06:00:00,55994,0,18340,37654
2023-08-17 07:00:00,53265,0,18283,34982
2023-08-17 08:00:00,51189,0,18018,33171
2023-08-17 09:00:00,49845,1,17294,32550
2023-08-17 10:00:00,49242,1,16266,32975
2023-08-17 11:00:00,50195,1,15170,35024
2023-08-17 12:00:00,51491,2,14327,37162
2023-08-17 13:00:00,51958,1242,13928,36788
2023-08-17 14:00:00,54674,7470,10655,36549
2023-08-17 15:00:00,58743,11906,8907,37930
2023-08-17 16:00:00,63930,13087,9316,41527
2023-08-17 17:00:00,69607,13425,7614,48568
2023-08-17 18:00:00,74916,13271,4883,56762
2023-08-17 19:00:00,78761,12948,3152,62661
2023-08-17 20:00:00,81083,12140,2872,66071
2023-08-17 21:00:00,83232,11427,4402,67403
2023-08-17 22:00:00,84627,11272,5474,67881
2023-08-17 23:00:00,84755,10727,5681,68347
2023-08-18 00:00:00,83551,8536,6703,68312
2023-08-18 01:00:00,80405,2828,7645,69932
2023-08-18 02:00:00,77479,99,9730,67650
2023-08-18 03:00:00,75374,0,12175,63199
2023-08-18 04:00:00,71897,0,12794,59103
2023-08-18 05:00:00,67526,0,14037,53489
2023-08-18 06:00:00,63082,0,15399,47683
2023-08-18 07:00:00,59810,0,16173,43637
2023-08-18 08:00:00,57104,0,15825,41279
2023-08-18 09:00:00,55179,0,15347,39832
2023-08-18 10:00:00,54356,0,14753,39603
2023-08-18 11:00:00,54582,0,13772,40810
2023-08-18 12:00:00,55587,1,12701,42885
2023-08-18 13:00:00,55622,1025,11778,42819
2023-08-18 14:00:00,58017,7124,9095,41798
2023-08-18 15:00:00,61916,11350,8056,42510
2023-08-18 16:00:00,66888,12865,8094,45929
2023-08-18 17:00:00,72276,13332,6026,52918
2023-08-18 18:00:00,76980,13343,4333,59304
2023-08-18 19:00:00,81025,13277,5556,62192
2023-08-18 20:00:00,83932,12909,7397,63626
2023-08-18 21:00:00,84930,12677,8653,63600
2023-08-18 22:00:00,84973,12364,9432,63177
2023-08-18 23:00:00,84802,11696,10272,62834
2023-08-19 00:00:00,83711,9451,11262,62998
2023-08-19 01:00:00,80450,3546,12379,64525
2023-08-19 02:00:00,77383,118,13537,63728
2023-08-19 03:00:00,74690,2,16635,58053
2023-08-19 04:00:00,70783,0,19190,51593
2023-08-19 05:00:00,66809,0,20068,46741
2023-08-19 06:00:00,62953,0,20445,42508
2023-08-19 07:00:00,59870,0,20112,39758
2023-08-19 08:00:00,57282,0,19694,37588
2023-08-19 09:00:00,55299,0,18970,36329
2023-08-19 10:00:00,53854,0,17747,36107
2023-08-19 11:00:00,52923,0,15986,36937
2023-08-19 12:00:00,52594,1,14448,38145
2023-08-19 13:00:00,52362,1066,12853,38443
2023-08-19 14:00:00,55355,7668,9106,38581
2023-08-19 15:00:00,60078,11929,6058,42091
2023-08-19 16:00:00,65221,12969,5449,46803
2023-08-19 17:00:00,70372,13438,4619,52315
2023-08-19 18:00:00,74695,13559,4499,56637
2023-08-19 19:00:00,78434,13549,6251,58634
2023-08-19 20:00:00,81472,13496,8475,59501
2023-08-19 21:00:00,83576,13361,10399,59816
2023-08-19 22:00:00,84717,13045,12499,59173
2023-08-19 23:00:00,84790,12280,13959,58551
2023-08-20 00:00:00,83450,9577,14829,59044
2023-08-20 01:00:00,80491,3319,14687,62485
2023-08-20 02:00:00,77068,68,13356,63644
2023-08-20 03:00:00,74180,0,14416,59764
2023-08-20 04:00:00,70396,0,16363,54033
2023-08-20 05:00:00,66564,0,17552,49012
2023-08-20 06:00:00,62986,0,17736,45250
