period,respondent,respondent-name,type,type-name,value,value-units
2022-03-20T11,CISO,California Independent System Operator,NG,Net generation,14152,megawatthours
2022-03-20T11,CISO,California Independent System Operator,TI,Total interchange,-4276,megawatthours
2022-03-20T12,CISO,California Independent System Operator,D,Demand,19090,megawatthours
2022-03-20T12,CISO,California Independent System Operator,DF,Day-ahead demand forecast,18869,megawatthours
2022-03-20T12,CISO,California Independent System Operator,NG,Net generation,14292,megawatthours
2022-03-20T12,CISO,California Independent System Operator,TI,Total interchange,-4191,megawatthours
2022-03-20T13,CISO,California Independent System Operator,D,Demand,19296,megawatthours
2022-03-20T13,CISO,California Independent System Operator,DF,Day-ahead demand forecast,19108,megawatthours
2022-03-20T13,CISO,California Independent System Operator,NG,Net generation,14604,megawatthours
2022-03-20T13,CISO,California Independent System Operator,TI,Total interchange,-3895,megawatthours
2022-03-20T14,CISO,California Independent System Operator,D,Demand,20021,megawatthours
2022-03-20T14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,19704,megawatthours
2022-03-20T14,CISO,California Independent System Operator,NG,Net generation,14782,megawatthours
2022-03-20T14,CISO,California Independent System Operator,TI,Total interchange,-4101,megawatthours
2022-03-20T15,CISO,California Independent System Operator,D,Demand,20209,megawatthours
2022-03-20T15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,20011,megawatthours
2022-03-20T15,CISO,California Independent System Operator,NG,Net generation,17347,megawatthours
2022-03-20T15,CISO,California Independent System Operator,TI,Total interchange,-3992,megawatthours
2022-03-20T16,CISO,California Independent System Operator,D,Demand,19905,megawatthours
2022-03-20T16,CISO,California Independent System Operator,DF,Day-ahead demand forecast,19647,megawatthours
2022-03-20T16,CISO,California Independent System Operator,NG,Net generation,18045,megawatthours
2022-03-20T16,CISO,California Independent System Operator,TI,Total interchange,-1868,megawatthours
2022-03-20T17,CISO,California Independent System Operator,D,Demand,18937,megawatthours
2022-03-20T17,CISO,California Independent System Operator,DF,Day-ahead demand forecast,18539,megawatthours
2022-03-20T17,CISO,California Independent System Operator,NG,Net generation,17749,megawatthours
2022-03-20T17,CISO,California Independent System Operator,TI,Total interchange,-1061,megawatthours
2022-03-20T18,CISO,California Independent System Operator,D,Demand,17903,megawatthours
2022-03-20T18,CISO,California Independent System Operator,DF,Day-ahead demand forecast,17286,megawatthours
2022-03-20T18,CISO,California Independent System Operator,NG,Net generation,17851,megawatthours
2022-03-20T18,CISO,California Independent System Operator,TI,Total interchange,9,megawatthours
2022-03-20T19,CISO,California Independent System Operator,D,Demand,16697,megawatthours
2022-03-20T19,CISO,California Independent System Operator,DF,Day-ahead demand forecast,16313,megawatthours
2022-03-20T19,CISO,California Independent System Operator,NG,Net generation,16575,megawatthours
2022-03-20T19,CISO,California Independent System Operator,TI,Total interchange,783,megawatthours
2022-03-20T20,CISO,California Independent System Operator,D,Demand,15634,megawatthours
2022-03-20T20,CISO,California Independent System Operator,DF,Day-ahead demand forecast,15634,megawatthours
2022-03-20T20,CISO,California Independent System Operator,NG,Net generation,15353,megawatthours
2022-03-20T20,CISO,California Independent System Operator,TI,Total interchange,538,megawatthours
2022-03-20T21,CISO,California Independent System Operator,D,Demand,15210,megawatthours
2022-03-20T21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,15225,megawatthours
2022-03-20T21,CISO,California Independent System Operator,NG,Net generation,15417,megawatthours
2022-03-20T21,CISO,California Independent System Operator,TI,Total interchange,378,megawatthours
2022-03-20T22,CISO,California Independent System Operator,D,Demand,15430,megawatthours
2022-03-20T22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,15301,megawatthours
2022-03-20T22,CISO,California Independent System Operator,NG,Net generation,15716,megawatthours
2022-03-20T22,CISO,California Independent System Operator,TI,Total interchange,163,megawatthours
2022-03-20T23,CISO,California Independent System Operator,D,Demand,15629,megawatthours
2022-03-20T23,CISO,California Independent System Operator,DF,Day-ahead demand forecast,16119,megawatthours
2022-03-20T23,CISO,California Independent System Operator,NG,Net generation,16593,megawatthours
2022-03-20T23,CISO,California Independent System Operator,TI,Total interchange,208,megawatthours
2022-03-21T00,CISO,California Independent System Operator,D,Demand,17123,megawatthours
2022-03-21T00,CISO,California Independent System Operator,DF,Day-ahead demand forecast,17661,megawatthours
2022-03-21T00,CISO,California Independent System Operator,NG,Net generation,17687,megawatthours
2022-03-21T00,CISO,California Independent System Operator,TI,Total interchange,-210,megawatthours
2022-03-21T01,CISO,California Independent System Operator,D,Demand,19619,megawatthours
2022-03-21T01,CISO,California Independent System Operator,DF,Day-ahead demand forecast,19904,megawatthours
2022-03-21T01,CISO,California Independent System Operator,NG,Net generation,17662,megawatthours
2022-03-21T01,CISO,California Independent System Operator,TI,Total interchange,-1015,megawatthours
2022-03-21T02,CISO,California Independent System Operator,D,Demand,22000,megawatthours
2022-03-21T02,CISO,California Independent System Operator,DF,Day-ahead demand forecast,21971,megawatthours
2022-03-21T02,CISO,California Independent System Operator,NG,Net generation,18449,megawatthours
2022-03-21T02,CISO,California Independent System Operator,TI,Total interchange,-4093,megawatthours
2022-03-21T03,CISO,California Independent System Operator,D,Demand,24033,megawatthours
2022-03-21T03,CISO,California Independent System Operator,DF,Day-ahead demand forecast,23893,megawatthours
2022-03-21T03,CISO,California Independent System Operator,NG,Net generation,17080,megawatthours
2022-03-21T03,CISO,California Independent System Operator,TI,Total interchange,-5376,megawatthours
2022-03-21T04,CISO,California Independent System Operator,D,Demand,24393,megawatthours
2022-03-21T04,CISO,California Independent System Operator,DF,Day-ahead demand forecast,23948,megawatthours
2022-03-21T04,CISO,California Independent System Operator,NG,Net generation,16037,megawatthours
2022-03-21T04,CISO,California Independent System Operator,TI,Total interchange,-6883,megawatthours
2022-03-21T05,CISO,California Independent System Operator,D,Demand,23628,megawatthours
2022-03-21T05,CISO,California Independent System Operator,DF,Day-ahead demand forecast,23318,megawatthours
2022-03-21T05,CISO,California Independent System Operator,NG,Net generation,14808,megawatthours
2022-03-21T05,CISO,California Independent System Operator,TI,Total interchange,-7552,megawatthours
2022-03-21T06,CISO,California Independent System Operator,D,Demand,22382,megawatthours
2022-03-21T06,CISO,California Independent System Operator,DF,Day-ahead demand forecast,22148,megawatthours
2022-03-21T06,CISO,California Independent System Operator,NG,Net generation,13628,megawatthours
2022-03-21T06,CISO,California Independent System Operator,TI,Total interchange,-7592,megawatthours
2022-03-21T07,CISO,California Independent System Operator,D,Demand,20977,megawatthours
2022-03-21T07,CISO,California Independent System Operator,DF,Day-ahead demand forecast,20883,megawatthours
2022-03-21T07,CISO,California Independent System Operator,NG,Net generation,12010,megawatthours
2022-03-21T07,CISO,California Independent System Operator,TI,Total interchange,-7282,megawatthours
2022-03-21T08,CISO,California Independent System Operator,D,Demand,20179,megawatthours
2022-03-21T08,CISO,California Independent System Operator,DF,Day-ahead demand forecast,20232,megawatthours
2022-03-21T08,CISO,California Independent System Operator,NG,Net generation,11421,megawatthours
2022-03-21T08,CISO,California Independent System Operator,TI,Total interchange,-8093,megawatthours
2022-03-21T09,CISO,California Independent System Operator,D,Demand,19543,megawatthours
2022-03-21T09,CISO,California Independent System Operator,DF,Day-ahead demand forecast,19582,megawatthours
2022-03-21T09,CISO,California Independent System Operator,NG,Net generation,11475,megawatthours
2022-03-21T09,CISO,California Independent System Operator,TI,Total interchange,-7717,megawatthours
2022-03-21T10,CISO,California Independent System Operator,D,Demand,19198,megawatthours
2022-03-21T10,CISO,California Independent System Operator,DF,Day-ahead demand forecast,19185,megawatthours
2022-03-21T10,CISO,California Independent System Operator,NG,Net generation,11110,megawatthours
2022-03-21T10,CISO,California Independent System Operator,TI,Total interchange,-7189,megawatthours
2022-03-21T11,CISO,California Independent System Operator,D,Demand,19029,megawatthours
2022-03-21T11,CISO,California Independent System Operator,DF,Day-ahead demand forecast,19149,megawatthours
2022-03-21T11,CISO,California Independent System Operator,NG,Net generation,10961,megawatthours
2022-03-21T11,CISO,California Independent System Operator,TI,Total interchange,-7467,megawatthours
2022-03-21T12,CISO,California Independent System Operator,D,Demand,19589,megawatthours
2022-03-21T12,CISO,California Independent System Operator,DF,Day-ahead demand forecast,19642,megawatthours
2022-03-21T12,CISO,California Independent System Operator,NG,Net generation,11820,megawatthours
2022-03-21T12,CISO,California Independent System Operator,TI,Total interchange,-7819,megawatthours
2022-03-21T13,CISO,California Independent System Operator,D,Demand,20956,megawatthours
2022-03-21T13,CISO,California Independent System Operator,DF,Day-ahead demand forecast,20918,megawatthours
2022-03-21T13,CISO,California Independent System Operator,NG,Net generation,13246,megawatthours
2022-03-21T13,CISO,California Independent System Operator,TI,Total interchange,-8034,megawatthours
2022-03-21T14,CISO,California Independent System Operator,D,Demand,23255,megawatthours
2022-03-21T14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,23000,megawatthours
2022-03-21T14,CISO,California Independent System Operator,NG,Net generation,14779,megawatthours
2022-03-21T14,CISO,California Independent System Operator,TI,Total interchange,-8478,megawatthours
2022-03-21T15,CISO,California Independent System Operator,D,Demand,24459,megawatthours
2022-03-21T15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,23999,megawatthours
2022-03-21T15,CISO,California Independent System Operator,NG,Net generation,17322,megawatthours
2022-03-21T15,CISO,California Independent System Operator,TI,Total interchange,-8486,megawatthours
2022-03-21T16,CISO,California Independent System Operator,D,Demand,23784,megawatthours
2022-03-21T16,CISO,California Independent System Operator,DF,Day-ahead demand forecast,23458,megawatthours
2022-03-21T16,CISO,California Independent System Operator,NG,Net generation,19808,megawatthours
2022-03-21T16,CISO,California Independent System Operator,TI,Total interchange,-4813,megawatthours
2022-03-21T17,CISO,California Independent System Operator,D,Demand,22572,megawatthours
2022-03-21T17,CISO,California Independent System Operator,DF,Day-ahead demand forecast,21919,megawatthours
