period,respondent,respondent-name,type,type-name,value,value-units
2023-11-04T19,CISO,California Independent System Operator,TI,Total interchange,-2623,megawatthours
2023-11-04T20,CISO,California Independent System Operator,D,Demand,21916,megawatthours
2023-11-04T20,CISO,California Independent System Operator,DF,Day-ahead demand forecast,17609,megawatthours
2023-11-04T20,CISO,California Independent System Operator,NG,Net generation,19091,megawatthours
2023-11-04T20,CISO,California Independent System Operator,TI,Total interchange,-2213,megawatthours
2023-11-04T21,CISO,California Independent System Operator,D,Demand,21281,megawatthours
2023-11-04T21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,18119,megawatthours
2023-11-04T21,CISO,California Independent System Operator,NG,Net generation,18852,megawatthours
2023-11-04T21,CISO,California Independent System Operator,TI,Total interchange,-1554,megawatthours
2023-11-04T22,CISO,California Independent System Operator,D,Demand,21021,megawatthours
2023-11-04T22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,19407,megawatthours
2023-11-04T22,CISO,California Independent System Operator,NG,Net generation,19159,megawatthours
2023-11-04T22,CISO,California Independent System Operator,TI,Total interchange,-847,megawatthours
2023-11-04T23,CISO,California Independent System Operator,D,Demand,20964,megawatthours
2023-11-04T23,CISO,California Independent System Operator,DF,Day-ahead demand forecast,21331,megawatthours
2023-11-04T23,CISO,California Independent System Operator,NG,Net generation,19835,megawatthours
2023-11-04T23,CISO,California Independent System Operator,TI,Total interchange,-1468,megawatthours
2023-11-05T00,CISO,California Independent System Operator,D,Demand,21962,megawatthours
2023-11-05T00,CISO,California Independent System Operator,DF,Day-ahead demand forecast,23388,megawatthours
2023-11-05T00,CISO,California Independent System Operator,NG,Net generation,20231,megawatthours
2023-11-05T00,CISO,California Independent System Operator,TI,Total interchange,-3280,megawatthours
2023-11-05T00,CISO,California Independent System Operator,D,Demand,21962,megawatthours
2023-11-05T00,CISO,California Independent System Operator,DF,Day-ahead demand forecast,23388,megawatthours
2023-11-05T00,CISO,California Independent System Operator,NG,Net generation,20231,megawatthours
2023-11-05T00,CISO,California Independent System Operator,TI,Total interchange,-3280,megawatthours
2023-11-05T01,CISO,California Independent System Operator,D,Demand,23628,megawatthours
2023-11-05T01,CISO,California Independent System Operator,DF,Day-ahead demand forecast,25545,megawatthours
2023-11-05T01,CISO,California Independent System Operator,NG,Net generation,19760,megawatthours
2023-11-05T01,CISO,California Independent System Operator,TI,Total interchange,-5419,megawatthours
2023-11-05T02,CISO,California Independent System Operator,D,Demand,25112,megawatthours
2023-11-05T02,CISO,California Independent System Operator,DF,Day-ahead demand forecast,26567,megawatthours
2023-11-05T02,CISO,California Independent System Operator,NG,Net generation,18971,megawatthours
2023-11-05T02,CISO,California Independent System Operator,TI,Total interchange,-5455,megawatthours
2023-11-05T03,CISO,California Independent System Operator,D,Demand,25933,megawatthours
2023-11-05T03,CISO,California Independent System Operator,DF,Day-ahead demand forecast,25911,megawatthours
2023-11-05T03,CISO,California Independent System Operator,NG,Net generation,19821,megawatthours
2023-11-05T03,CISO,California Independent System Operator,TI,Total interchange,-6068,megawatthours
2023-11-05T04,CISO,California Independent System Operator,D,Demand,25529,megawatthours
2023-11-05T04,CISO,California Independent System Operator,DF,Day-ahead demand forecast,25039,megawatthours
2023-11-05T04,CISO,California Independent System Operator,NG,Net generation,18800,megawatthours
2023-11-05T04,CISO,California Independent System Operator,TI,Total interchange,-6221,megawatthours
2023-11-05T05,CISO,California Independent System Operator,D,Demand,24896,megawatthours
2023-11-05T05,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24314,megawatthours
2023-11-05T05,CISO,California Independent System Operator,NG,Net generation,17996,megawatthours
2023-11-05T05,CISO,California Independent System Operator,TI,Total interchange,-6257,megawatthours
2023-11-05T06,CISO,California Independent System Operator,D,Demand,24126,megawatthours
2023-11-05T06,CISO,California Independent System Operator,DF,Day-ahead demand forecast,23245,megawatthours
2023-11-05T06,CISO,California Independent System Operator,NG,Net generation,17091,megawatthours
2023-11-05T06,CISO,California Independent System Operator,TI,Total interchange,-6669,megawatthours
2023-11-05T07,CISO,California Independent System Operator,D,Demand,23086,megawatthours
2023-11-05T07,CISO,California Independent System Operator,DF,Day-ahead demand forecast,22037,megawatthours
2023-11-05T07,CISO,California Independent System Operator,NG,Net generation,15557,megawatthours
2023-11-05T07,CISO,California Independent System Operator,TI,Total interchange,-7032,megawatthours
2023-11-05T08,CISO,California Independent System Operator,D,Demand,21979,megawatthours
2023-11-05T08,CISO,California Independent System Operator,DF,Day-ahead demand forecast,21159,megawatthours
2023-11-05T08,CISO,California Independent System Operator,NG,Net generation,14047,megawatthours
2023-11-05T08,CISO,California Independent System Operator,TI,Total interchange,-6574,megawatthours
2023-11-05T09,CISO,California Independent System Operator,D,Demand,21433,megawatthours
2023-11-05T09,CISO,California Independent System Operator,DF,Day-ahead demand forecast,20392,megawatthours
2023-11-05T09,CISO,California Independent System Operator,NG,Net generation,13972,megawatthours
2023-11-05T09,CISO,California Independent System Operator,TI,Total interchange,-6562,megawatthours
2023-11-05T10,CISO,California Independent System Operator,D,Demand,20666,megawatthours
2023-11-05T10,CISO,California Independent System Operator,DF,Day-ahead demand forecast,20392,megawatthours
2023-11-05T10,CISO,California Independent System Operator,NG,Net generation,13218,megawatthours
2023-11-05T10,CISO,California Independent System Operator,TI,Total interchange,-6058,megawatthours
2023-11-05T11,CISO,California Independent System Operator,D,Demand,19873,megawatthours
2023-11-05T11,CISO,California Independent System Operator,DF,Day-ahead demand forecast,19851,megawatthours
2023-11-05T11,CISO,California Independent System Operator,NG,Net generation,12971,megawatthours
2023-11-05T11,CISO,California Independent System Operator,TI,Total interchange,-6152,megawatthours
2023-11-05T12,CISO,California Independent System Operator,D,Demand,19729,megawatthours
2023-11-05T12,CISO,California Independent System Operator,DF,Day-ahead demand forecast,19530,megawatthours
2023-11-05T12,CISO,California Independent System Operator,NG,Net generation,12707,megawatthours
2023-11-05T12,CISO,California Independent System Operator,TI,Total interchange,-5878,megawatthours
2023-11-05T13,CISO,California Independent System Operator,D,Demand,19486,megawatthours
2023-11-05T13,CISO,California Independent System Operator,DF,Day-ahead demand forecast,19407,megawatthours
2023-11-05T13,CISO,California Independent System Operator,NG,Net generation,12735,megawatthours
2023-11-05T13,CISO,California Independent System Operator,TI,Total interchange,-5960,megawatthours
2023-11-05T14,CISO,California Independent System Operator,D,Demand,19418,megawatthours
2023-11-05T14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,19648,megawatthours
2023-11-05T14,CISO,California Independent System Operator,NG,Net generation,12601,megawatthours
2023-11-05T14,CISO,California Independent System Operator,TI,Total interchange,-5852,megawatthours
2023-11-05T15,CISO,California Independent System Operator,D,Demand,19780,megawatthours
2023-11-05T15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,19814,megawatthours
2023-11-05T15,CISO,California Independent System Operator,NG,Net generation,13094,megawatthours
2023-11-05T15,CISO,California Independent System Operator,TI,Total interchange,-5852,megawatthours
2023-11-05T16,CISO,California Independent System Operator,D,Demand,20025,megawatthours
2023-11-05T16,CISO,California Independent System Operator,DF,Day-ahead demand forecast,19479,megawatthours
2023-11-05T16,CISO,California Independent System Operator,NG,Net generation,13485,megawatthours
2023-11-05T16,CISO,California Independent System Operator,TI,Total interchange,-3436,megawatthours
2023-11-05T17,CISO,California Independent System Operator,D,Demand,20260,megawatthours
2023-11-05T17,CISO,California Independent System Operator,DF,Day-ahead demand forecast,18453,megawatthours
2023-11-05T17,CISO,California Independent System Operator,NG,Net generation,16590,megawatthours
2023-11-05T17,CISO,California Independent System Operator,TI,Total interchange,-1837,megawatthours
2023-11-05T18,CISO,California Independent System Operator,D,Demand,20591,megawatthours
2023-11-05T18,CISO,California Independent System Operator,DF,Day-ahead demand forecast,17516,megawatthours
2023-11-05T18,CISO,California Independent System Operator,NG,Net generation,18706,megawatthours
2023-11-05T18,CISO,California Independent System Operator,TI,Total interchange,-2209,megawatthours
2023-11-05T19,CISO,California Independent System Operator,D,Demand,20724,megawatthours
2023-11-05T19,CISO,California Independent System Operator,DF,Day-ahead demand forecast,16775,megawatthours
2023-11-05T19,CISO,California Independent System Operator,NG,Net generation,18467,megawatthours
2023-11-05T19,CISO,California Independent System Operator,TI,Total interchange,-2164,megawatthours
2023-11-05T20,CISO,California Independent System Operator,D,Demand,20677,megawatthours
2023-11-05T20,CISO,California Independent System Operator,DF,Day-ahead demand forecast,16532,megawatthours
2023-11-05T20,CISO,California Independent System Operator,NG,Net generation,18534,megawatthours
2023-11-05T20,CISO,California Independent System Operator,TI,Total interchange,-1978,megawatthours
2023-11-05T21,CISO,California Independent System Operator,D,Demand,20552,megawatthours
2023-11-05T21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,17411,megawatthours
2023-11-05T21,CISO,California Independent System Operator,NG,Net generation,18513,megawatthours
2023-11-05T21,CISO,California Independent System Operator,TI,Total interchange,-1856,megawatthours
2023-11-05T22,CISO,California Independent System Operator,D,Demand,20731,megawatthours
2023-11-05T22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,18752,megawatthours
2023-11-05T22,CISO,California Independent System Operator,NG,Net generation,18852,megawatthours
2023-11-05T22,CISO,California Independent System Operator,TI,Total interchange,-1108,megawatthours
2023-11-05T23,CISO,California Independent System Operator,D,Demand,21065,megawatthours
2023-11-05T23,CISO,California Independent System Operator,DF,Day-ahead demand forecast,20609,megawatthours
2023-11-05T23,CISO,California Independent System Operator,NG,Net generation,19926,megawatthours
2023-11-05T23,CISO,California Independent System Operator,TI,Total interchange,-727,megawatthours
2023-11-06T00,CISO,California Independent System Operator,D,Demand,22439,megawatthours
2023-11-06T00,CISO,California Independent System Operator,DF,Day-ahead demand forecast,22689,megawatthours
2023-11-06T00,CISO,California Independent System Operator,NG,Net generation,21633,megawatthours
